Lola;Louis;5788;Amiens
Lola;Hugo;17110;Poitiers
Antoine;Mathilde;15131;Paris
Camille;Maxence;11177;La Rochelle
Lucas;Kylian;7347;Metz
Chloé;Hugo;2485;Perpignan
Evan;Lola;6529;Saint-Denis
Rayan;Mathilde;2720;Brest
Adrien;Evan;13939;Dijon
Jeanne;Maxence;9722;Aix-en-Provence
Noah;Lena;14653;Boulogne-Billancourt
Rayan;Océane;14862;Cayenne
Alexis;Lena;11719;Paris
Rayan;Benjamin;16902;Brest
Gabriel;Marie;15741;Perpignan
Jeanne;Elisa;9039;Aix-en-Provence
Louis;Romane;2259;Neuilly-sur-Seine
Benjamin;Gabriel;19234;Amiens
Lina;Kylian;13806;Metz
Mattéo;Adam;10908;Niort
Victor;Alexis;13856;Saint-Nazaire
Mattéo;Anaïs;10292;Niort
Juliette;Adam;7660;Perpignan
Mathilde;Mélissa;1059;Clermont-Ferrand
Tom;Mathilde;10169;Noisy-le-Grand
Elisa;Julie;15652;Cayenne
Clémence;Carla;11435;Saint-Maur-des-Fossés
Rayan;Clémence;545;Brest
Victor;Lola;6497;Toulon
Lilou;Mattéo;1099;Ajaccio
Léa;Louise;11027;Saint-Denis
Adam;Mathilde;12372;Caen
Lilou;Océane;12704;Cayenne
Noémie;Alexis;12983;Cholet
Clément;Lilou;4769;Montpellier
Alexis;Hugo;1316;Saint-Maur-des-Fossés
Victor;Justine;11936;Saint-Nazaire
Mathilde;Lilou;12196;Brest
Maxime;Noah;12934;Limoges
Rayan;Juliette;13672;Perpignan
Mattéo;Léa;17552;Montauban
Jade;Hugo;17832;Antony
Alicia;Maxence;14306;Calais
Lucie;Jade;4292;Grenoble
Ambre;Anaïs;2524;Montauban
Marie;Mathilde;9558;Villeneuve-d'Ascq
Evan;Camille;33;La Rochelle
Alicia;Justine;5987;Calais
Rayan;Anaïs;5406;Aix-en-Provence
Ethan;Adam;18804;Reims
Mathis;Alexis;16972;Bourges
Carla;Carla;5976;Boulogne-Billancourt
Marie;Hugo;16234;Villeurbanne
Alice;Rayan;3672;Brest
Lucas;Tom;7115;Lorient
Mélissa;Louise;8737;Quimper
Mélissa;Léa;18147;Saint-Denis
Lucas;Lina;3082;Brest
Alice;Alexis;7974;Nice
Antoine;Rayan;12282;Strasbourg
Lola;Victor;17919;Toulon
Hugo;Lucie;14275;Béziers
Mélissa;Alicia;18133;Saint-Denis
Jade;Evan;8365;Antony
Hugo;Océane;5817;Béziers
Zoe;Evan;1150;Le Tampon
Evan;Océane;190;Limoges
Antoine;Jules;15950;Colmar
Mathilde;Adam;12853;Clermont-Ferrand
Lucas;Carla;14255;Lorient
Louis;Lucas;11627;Neuilly-sur-Seine
Juliette;Ines;11622;Perpignan
Mathilde;Ethan;6635;Brest
Benjamin;Rayan;16731;Amiens
Chloé;Jules;5991;Colmar
Evan;Jade;14320;Limoges
Adam;Hugo;18153;Dunkerque14
Evan;Paul;2445;Saint-Denis
Alicia;Lucie;18602;Antony
Victor;Anaïs;10318;Toulon
Carla;Paul;13823;Boulogne-Billancourt
Alexis;Alicia;11371;Calais
Mathis;Romane;19686;Lorient
Mathis;Anaïs;18023;Bourges
Alicia;Lena;15350;Nanterre
Maxime;Mathis;4774;Limoges
Alicia;Camille;10152;Antony
Pierre;Carla;8491;Bourges
Rayan;Justine;16503;Aubervilliers
Mathilde;Zoe;2305;Asnières-sur-Seine
Antoine;Adam;6845;Paris
Emilie;Mattéo;10543;Orléans
Jade;Hugo;6742;Antony
Julie;Jules;8009;Cayenne
Alexis;Antoine;19120;Bordeaux
Alicia;Alicia;11259;Nanterre
Quentin;Mattéo;5160;Nancy
Rayan;Mathilde;5698;Cholet
Lilou;Alice;13993;Clermont-Ferrand
Jeanne;Juliette;2646;Montreuil
Alicia;Mélissa;13525;Toulon
Louis;Mathis;2533;Neuilly-sur-Seine
Lena;Noémie;16482;Lille
Hugo;Mathilde;18857;Béziers
Carla;Mathilde;19759;Aulnay-sous-Bois
Jules;Elisa;10976;Colmar
Lola;Alicia;17126;Poitiers
Lena;Adrien;3195;Nancy
Mathilde;Elisa;2153;Brest
Maxence;Carla;11955;Dunkerque14
Carla;Carla;16953;Boulogne-Billancourt
Carla;Mélissa;19513;Dunkerque14
Lucie;Carla;18685;Grenoble
Mélissa;Adrien;1057;Saint-Denis
Noah;Lina;2282;Boulogne-Billancourt
Julie;Alexis;17381;Cayenne
Victor;Marie;10007;Villeneuve-d'Ascq
Jade;Chloé;2801;Antony
Evan;Rayan;19130;Tourcoing
Alexis;Alexis;17996;Niort
Adam;Lola;8670;Les Abymes
Lilou;Chloé;12945;Mulhouse
Romane;Lou;7208;Levallois-Perret
Mathilde;Lilou;18899;Clermont-Ferrand
Louis;Clémence;1470;Neuilly-sur-Seine
Lola;Noémie;9283;Drancy
Louise;Pierre;11800;Rouen
Emilie;Lilou;7200;Orléans
Juliette;Lilou;721;Paris
Lilou;Lola;4143;Clermont-Ferrand
Lilou;Gabriel;282;Strasbourg
Victor;Maxence;18205;Toulon
Louise;Ines;15272;Rouen
Paul;Jeanne;2699;Ajaccio
Léa;Adrien;8899;Saint-Maur-des-Fossés
Océane;Louise;11104;Reims
Rayan;Clément;5586;Cholet
Alexis;Lou;14562;Mérignac
Léa;Julie;9881;Saint-Denis
Lena;Rayan;7518;Nancy
Zoe;Gabriel;7809;Le Tampon
Maxence;Océane;4434;Saint-Denis
Alexis;Alice;8659;Cergy
Lilou;Clémence;12972;Clermont-Ferrand
Lilou;Mathis;1586;Bourges
Antoine;Lucas;1609;Dijon
Pierre;Mattéo;6193;Bourges
Lilou;Hugo;5086;Clermont-Ferrand
Léa;Lucie;705;Saint-Denis
Ambre;Alexis;9119;Lyon
Zoe;Hugo;12663;Le Tampon
Lola;Océane;13496;Cayenne
Lilou;Louis;9670;Clermont-Ferrand
Jade;Louise;3738;Antony
Alexis;Lilou;17490;Saint-Maur-des-Fossés
Justine;Lina;17047;Aubervilliers
Ambre;Juliette;17562;Niort
Paul;Alexis;12660;Ajaccio
Lina;Louise;5387;Beauvais
Victor;Océane;8424;Toulon
Antoine;Alexis;12327;Paris
Evan;Lucas;13984;Tourcoing
Chloé;Carla;544;Lyon
Lilou;Evan;6833;Versailles
Noémie;Tom;11696;Aulnay-sous-Bois
Romane;Marie;8679;Villeneuve-d'Ascq
Alexis;Lilou;18850;Paris
Tom;Léa;9592;Noisy-le-Grand
Benjamin;Lucie;278;Amiens
Evan;Alexis;17225;Saint-Denis
Carla;Quentin;19676;Dunkerque14
Lina;Alexis;7752;Troyes
Anaïs;Lina;15891;Troyes
Victor;Lena;13437;Toulon
Clémence;Alicia;7692;Neuilly-sur-Seine
Rayan;Juliette;10951;Brest
Quentin;Mathilde;3338;Nancy
Rayan;Benjamin;2840;Brest
Océane;Alice;5744;Cayenne
Léa;Léa;2115;Saint-Denis
Anaïs;Lucas;13303;Versailles
Lola;Tom;3725;Drancy
Gabriel;Alexis;14997;Strasbourg
Lina;Adam;5259;Troyes
Jade;Hugo;12077;Antony
Mathilde;Emilie;9422;Brest
Lina;Alicia;16492;Antony
Chloé;Lola;35;Lyon
Rayan;Lola;1643;Cholet
Chloé;Lilou;19083;Lyon
Lena;Lena;17473;Montpellier
Adrien;Mélissa;17312;Dijon
Louise;Lilou;3751;Montreuil
Benjamin;Mattéo;1194;Niort
Lucas;Carla;7715;Rennes
Chloé;Carla;16896;Lyon
Clémence;Chloé;18064;Saint-Maur-des-Fossés
Juliette;Jeanne;17109;Perpignan
Zoe;Lena;8601;Le Tampon
Louise;Lola;4892;Rouen
Mélissa;Mélissa;13214;Saint-Denis
Clément;Marie;10456;Montpellier
Julie;Evan;17718;Avignon
Louise;Maxime;12220;Beauvais
Océane;Benjamin;13607;Cayenne
Louis;Romane;9309;Neuilly-sur-Seine
Lena;Ambre;2750;Nancy
Mathis;Lina;9073;Troyes
Lina;Maxime;1863;Troyes
Alexis;Clément;12729;Aubervilliers
Justine;Lilou;8668;Aubervilliers
Mathilde;Lola;6830;Brest
Rayan;Zoe;17073;Aix-en-Provence
Romane;Océane;4226;Levallois-Perret
Mélissa;Lucie;6365;Grenoble
Alicia;Mélissa;15476;Toulon
Louise;Hugo;12162;Montreuil
Lou;Hugo;13553;Mérignac
Carla;Rayan;652;Dunkerque14
Ethan;Lola;6154;Avignon
Marie;Lola;8519;Villeneuve-d'Ascq
Alexis;Alexis;12457;Cergy
Mathilde;Paul;17126;Clermont-Ferrand
Mathis;Adam;9509;Bourges
Alicia;Jade;11619;Tours
Alicia;Jade;15284;Calais
Noah;Evan;9906;Boulogne-Billancourt
Paul;Noah;766;Ajaccio
Marie;Lina;17639;Troyes
Noah;Victor;15634;Boulogne-Billancourt
Kylian;Chloé;11686;Metz
Ambre;Adrien;6881;Cholet
Evan;Alicia;13308;Limoges
Adrien;Adam;19761;Dijon
Zoe;Clémence;11226;Le Tampon
Ambre;Antoine;17321;Dijon
Juliette;Mélissa;11908;Paris
Julie;Louise;12199;Cayenne
Julie;Kylian;19110;Cayenne
Emilie;Jade;12769;Clichy
Mathis;Julie;3324;Bourges
Emilie;Noémie;16338;Orléans
Ethan;Mathilde;19244;Argenteuil
Mathilde;Lilou;15008;Argenteuil
Mathis;Alexis;3714;Bourges
Quentin;Alexis;1599;Nancy
Alicia;Victor;11367;Antony
Hugo;Ethan;16072;Béziers
Mattéo;Justine;9930;Niort
Elisa;Marie;1145;Villeurbanne
Gabriel;Alexis;8509;Strasbourg
Léa;Lola;18003;Saint-Denis
Alexis;Mélissa;7571;Bordeaux
Camille;Hugo;14725;La Rochelle
Alicia;Lina;5229;Issy-les-Moulineaux
Lola;Lena;8862;Poitiers
Mélissa;Ines;8439;La Rochelle
Paul;Mélissa;5572;Ajaccio
Ethan;Gabriel;14343;Reims
Marie;Chloé;17792;Villeurbanne
Mattéo;Mattéo;3586;Niort
Quentin;Evan;3267;Nancy
Mélissa;Jeanne;18752;Calais
Evan;Mathilde;1665;Brest
Lucas;Elisa;1956;Lorient
Adam;Rayan;2478;Caen
Adam;Adrien;935;Dunkerque14
Emilie;Anaïs;15417;Orléans
Ambre;Evan;1412;Cholet
Quentin;Julie;14255;Metz
Kylian;Noah;4452;Boulogne-Billancourt
Lena;Julie;2886;Nancy
Adrien;Carla;18874;Dijon
Hugo;Clémence;10338;Rouen
Anaïs;Lucas;4666;Versailles
Clémence;Justine;3419;Saint-Maur-des-Fossés
Jeanne;Alicia;9146;Montreuil
Ethan;Lilou;1630;Mulhouse
Mélissa;Alicia;9528;Cholet
Ethan;Mathis;15950;Avignon
Alicia;Adam;7662;Nanterre
Benjamin;Lou;17235;Amiens
Adam;Lou;16495;Caen
Ethan;Alicia;15524;Reims
Alexis;Alicia;6790;Antony
Alexis;Hugo;16677;Saint-Maur-des-Fossés
Maxime;Elisa;16438;Limoges
Louise;Adam;1756;Rouen
Jade;Alice;11562;Antony
Alexis;Elisa;12968;Bordeaux
Carla;Ethan;6014;Dunkerque14
Mathis;Clémence;19690;Saint-Maur-des-Fossés
Emilie;Clémence;12745;Orléans
Evan;Ethan;1986;Saint-Denis
Marie;Kylian;12953;Villeurbanne
Océane;Juliette;15020;Reims
Lena;Louise;5838;Montpellier
Lucas;Alicia;1135;Lorient
Rayan;Alicia;11036;Toulon
Pierre;Mathis;2860;Paris
Jeanne;Lola;14732;Montreuil
Adrien;Mélissa;16090;Dijon
Chloé;Lola;11319;Perpignan
Alexis;Victor;1879;Paris
Lilou;Alicia;567;Saint-Paul
Lilou;Romane;1765;Levallois-Perret
Mélissa;Mattéo;6296;Calais
Evan;Clémence;3172;Limoges
Alicia;Rayan;14391;Antony
Alicia;Clémence;9991;Calais
Zoe;Ethan;8299;Le Tampon
Mathis;Lena;9996;Lorient
Rayan;Clémence;8543;Neuilly-sur-Seine
Ambre;Alice;649;Niort
Victor;Louise;8077;Niort
Mathis;Lola;11641;Bourges
Rayan;Lola;5523;Cholet
Lina;Adam;7231;Troyes
Evan;Mélissa;16176;Saint-Denis
Lucie;Mathilde;4171;Clermont-Ferrand
Evan;Lena;12813;Tourcoing
Ethan;Maxime;15856;Reims
Lucas;Mathilde;13748;Lorient
Lola;Paul;4644;Poitiers
Ines;Jules;19777;La Rochelle
Antoine;Mattéo;15221;Paris
Adam;Louise;19210;Beauvais
Alicia;Jeanne;5129;Antony
Noah;Evan;8781;Boulogne-Billancourt
Alicia;Evan;11957;Levallois-Perret
Lucas;Alicia;9548;Brest
Hugo;Romane;2050;Rouen
Justine;Noah;12344;Aubervilliers
Pierre;Mathilde;12968;Brest
Mélissa;Mathis;4427;Cholet
Quentin;Jules;926;Nancy
Lucas;Mélissa;19523;Brest
Julie;Adam;1864;Avignon
Clémence;Jade;17299;Saint-Maur-des-Fossés
Rayan;Julie;950;Cholet
Alicia;Alexis;8940;Saint-Maur-des-Fossés
Alice;Mattéo;3724;Nice
Hugo;Lilou;16323;Béziers
Alexis;Louise;734;Saint-Maur-des-Fossés
Jules;Evan;16636;Colombes
Carla;Noémie;6522;Boulogne-Billancourt
Adrien;Marie;18345;Dijon
Clémence;Noémie;277;Lille
Elisa;Juliette;8799;Villeurbanne
Juliette;Alexis;15141;Perpignan
Alexis;Carla;9202;Cergy
Marie;Chloé;3856;Villeneuve-d'Ascq
Noémie;Maxence;9002;Lille
Lou;Carla;16382;Mérignac
Zoe;Ambre;2309;Cholet
Pierre;Mattéo;17437;Bourges
Alexis;Lucie;17861;Aubervilliers
Lena;Chloé;2048;Nancy
Julie;Lola;18683;Cayenne
Romane;Evan;2522;Limoges
Alicia;Alexis;16212;Toulon
Louise;Alexis;15572;Paris
Alice;Marie;14285;Nice
Mattéo;Anaïs;12788;Niort
Marie;Clément;16953;Villeurbanne
Mathis;Ambre;4599;Lorient
Alicia;Julie;14246;Toulon
Carla;Victor;25;Boulogne-Billancourt
Lucas;Lola;4984;Poitiers
Mattéo;Ethan;12890;Niort
Zoe;Mélissa;15546;Le Tampon
Zoe;Carla;3079;Le Tampon
Lola;Adrien;6312;Drancy
Lucie;Juliette;19496;Grenoble
Chloé;Mattéo;13872;Bordeaux
Kylian;Alexis;9125;Bordeaux
Zoe;Victor;7043;Le Tampon
Maxence;Victor;11199;Saint-Denis
Alexis;Quentin;142;Saint-Maur-des-Fossés
Mélissa;Anaïs;2949;Cholet
Jules;Alexis;16375;Colmar
Mélissa;Mélissa;1258;Saint-Denis
Noémie;Romane;11881;Levallois-Perret
Louise;Mattéo;4238;Montreuil
Victor;Ines;5869;Saint-Nazaire
Kylian;Juliette;13648;Metz
Tom;Ines;11539;Noisy-le-Grand
Antoine;Adrien;6395;Paris
Lola;Lilou;10760;Poitiers
Alexis;Quentin;13056;Nancy
Justine;Ethan;18918;Aubervilliers
Rayan;Adam;9675;Cholet
Jeanne;Tom;2617;Montreuil
Romane;Louis;1835;Levallois-Perret
Léa;Lola;16056;Saint-Denis
Noémie;Marie;18718;Lille
Chloé;Lola;9100;Poitiers
Alicia;Elisa;19373;Antony
Alexis;Marie;19512;Aubervilliers
Mélissa;Romane;8783;Quimper
Louis;Victor;2041;Neuilly-sur-Seine
Océane;Lou;12726;Cayenne
Clémence;Zoe;14374;Saint-Maur-des-Fossés
Emilie;Justine;8777;Aubervilliers
Evan;Jules;1060;Toulouse
Mattéo;Jeanne;1995;Niort
Ambre;Lou;14798;Niort
Victor;Louise;1930;Saint-Nazaire
Gabriel;Paul;8902;Strasbourg
Océane;Ethan;3920;Reims
Mathis;Julie;10299;Avignon
Alicia;Louise;10764;Calais
Alicia;Lilou;1878;Calais
Alicia;Adam;6475;Nanterre
Ines;Lena;17895;La Rochelle
Zoe;Chloé;12996;Le Tampon
Victor;Juliette;6933;Toulon
Mathis;Mattéo;7805;Montauban
Lilou;Juliette;10774;Saint-Paul
Ambre;Mathis;16787;Rueil-Malmaison
Louise;Pierre;7754;Beauvais
Mattéo;Jade;2978;Montauban
Mathis;Antoine;15105;Bourges
Louise;Louise;4833;Montreuil
Jules;Victor;14542;Saint-Nazaire
Océane;Alicia;5876;Cayenne
Hugo;Clémence;7976;Rouen
Mélissa;Victor;13468;Calais
Mathilde;Alexis;4994;Clermont-Ferrand
Evan;Noah;8325;Tourcoing
Alice;Gabriel;4905;Nice
Lola;Marie;19246;Villeurbanne
Noémie;Clémence;19761;Lille
Adrien;Adrien;9811;Dijon
Alexis;Adrien;19197;Reims
Benjamin;Lola;4823;Amiens
Victor;Antoine;18948;Toulon
Chloé;Mattéo;19635;Perpignan
Zoe;Lena;6502;Montpellier
Tom;Mattéo;18724;Noisy-le-Grand
Ines;Clément;18842;La Rochelle
Adam;Alicia;12763;Les Abymes
Rayan;Noah;10215;Brest
Alicia;Quentin;18710;Antony
Anaïs;Lena;17186;Versailles
Lucie;Mattéo;15329;Montauban
Marie;Evan;7974;Villeurbanne
Tom;Alexis;591;Noisy-le-Grand
Pierre;Hugo;7385;Bourges
Alexis;Julie;410;Villeurbanne
Lola;Juliette;19050;Poitiers
Jeanne;Noah;13668;Aix-en-Provence
Mathilde;Marie;11412;Villeurbanne
Alicia;Jade;16347;Calais
Louise;Ambre;3140;Beauvais
Lou;Lilou;9947;Mérignac
Louise;Lena;8864;Montreuil
Jules;Lola;12571;Colmar
Anaïs;Alexis;15322;Versailles
Ambre;Ambre;345;Cholet
Alexis;Adam;19833;Cergy
Elisa;Noémie;12375;Villeurbanne
Clémence;Lena;12592;Neuilly-sur-Seine
Benjamin;Lucas;896;Amiens
Alexis;Noémie;11914;Sarcelles
Lilou;Louise;16179;Mulhouse
Mathis;Ines;7695;La Rochelle
Alicia;Antoine;5875;Nanterre
Lola;Mathilde;2722;Poitiers
Adrien;Zoe;1889;Dijon
Rayan;Paul;13860;Brest
Victor;Quentin;13810;Toulon
Carla;Antoine;63;Dunkerque14
Quentin;Adrien;11934;Dijon
Mathis;Léa;10428;Bourges
Adrien;Chloé;14223;Dijon
Chloé;Hugo;15421;Perpignan
Océane;Mathis;488;Cayenne
Lilou;Lena;19492;Clermont-Ferrand
Romane;Alicia;3477;Colmar
Zoe;Jade;4119;Antony
Louise;Mathis;18742;Montreuil
Emilie;Victor;6229;Orléans
Alexis;Evan;1156;Bordeaux
Emilie;Lucas;10261;Orléans
Marie;Maxence;6357;Villeneuve-d'Ascq
Chloé;Mattéo;10008;Perpignan
Maxime;Louise;286;Beauvais
Tom;Evan;1768;Noisy-le-Grand
Mélissa;Océane;17420;Calais
Alicia;Alexis;2968;Calais
Lucas;Mélissa;17267;Lorient
Lilou;Rayan;4375;Versailles
Clémence;Adam;18657;Saint-Maur-des-Fossés
Lola;Mélissa;4076;Quimper
Alice;Mélissa;15489;Nice
Ethan;Pierre;11810;Avignon
Alexis;Carla;5069;Bordeaux
Maxence;Emilie;18789;Saint-Denis
Adam;Evan;13029;Les Abymes
Jules;Lilou;2545;Colmar
Jules;Mélissa;2721;Cholet
Jade;Romane;11946;Antony
Antoine;Alicia;8045;Dijon
Jeanne;Romane;12060;Aix-en-Provence
Lola;Lucie;11449;Amiens
Alicia;Ethan;16422;Nanterre
Romane;Lilou;1466;Levallois-Perret
Evan;Lilou;10756;Saint-Paul
Adam;Juliette;19234;Besançon
Noémie;Louise;16138;Lille
Lilou;Lucie;14974;Clermont-Ferrand
Gabriel;Océane;3044;Strasbourg
Alicia;Ines;14110;Antony
Clémence;Kylian;8495;Neuilly-sur-Seine
Noah;Ambre;12539;Cholet
Lou;Maxime;6747;Mérignac
Lina;Alexis;11884;Troyes
Lilou;Noémie;12341;Versailles
Hugo;Lola;2664;Rouen
Ines;Lucie;14039;La Rochelle
Jeanne;Chloé;15360;Montreuil
Victor;Maxime;13253;Limoges
Lilou;Tom;4140;Saint-Paul
Lucie;Lou;11202;Clichy
Noémie;Lilou;9497;Lille
Lou;Alexis;3380;Mérignac
Rayan;Alicia;15479;Aix-en-Provence
Mélissa;Océane;10371;Saint-Denis
Elisa;Adam;12106;Caen
Lola;Mathilde;16800;Poitiers
Lola;Mélissa;17702;Poitiers
Noémie;Noémie;13639;Lille
Evan;Lilou;4386;Saint-Denis
Clémence;Hugo;13306;Saint-Maur-des-Fossés
Lilou;Louise;15477;Clermont-Ferrand
Alexis;Hugo;6624;Béziers
Alexis;Jeanne;18747;Bordeaux
Maxence;Louise;6862;Saint-Denis
Julie;Lola;936;Marseille
Alexis;Kylian;17347;Saint-Maur-des-Fossés
Noah;Alicia;3400;Boulogne-Billancourt
Alicia;Louise;15686;Toulon
Lou;Noémie;6057;Cholet
Mélissa;Maxime;4844;Cholet
Mélissa;Mattéo;12124;Cholet
Ines;Alexis;10634;La Rochelle
Lilou;Océane;5425;Mulhouse
Marie;Pierre;7192;Villeurbanne
Lilou;Romane;16870;Saint-Paul
Kylian;Julie;18613;Cayenne
Maxence;Hugo;16663;Saint-Denis
Chloé;Antoine;5966;Lyon
Ines;Alexis;4992;La Rochelle
Victor;Emilie;1189;Orléans
Juliette;Chloé;12662;Paris
Elisa;Ethan;4392;Villeurbanne
Louise;Noah;12022;Boulogne-Billancourt
Mélissa;Evan;641;Saint-Denis
Alexis;Mathilde;17998;Saint-Maur-des-Fossés
Lina;Adrien;6293;Troyes
Alexis;Antoine;8558;Saint-Maur-des-Fossés
Océane;Mathilde;15502;Reims
Océane;Louise;3642;Cayenne
Pierre;Lou;6191;Mérignac
Louise;Gabriel;1201;Montreuil
Mathilde;Clémence;4059;Clermont-Ferrand
Mélissa;Hugo;19610;Cholet
Zoe;Alicia;11729;Le Tampon
Maxime;Kylian;12003;Calais
Louise;Mélissa;15468;Montreuil
Emilie;Adrien;1318;Dijon
Mélissa;Lucie;13753;Saint-Denis
Ethan;Océane;7065;Reims
Alicia;Jeanne;17959;Nanterre
Ines;Louise;5336;La Rochelle
Clémence;Juliette;8334;Neuilly-sur-Seine
Adam;Jeanne;8191;Les Abymes
Alicia;Océane;5239;Cayenne
Alicia;Adam;13845;Antony
Pierre;Anaïs;3520;Bourges
Mattéo;Pierre;5907;Niort
Lola;Evan;2031;Amiens
Alexis;Mattéo;2109;Paris
Lucas;Ethan;4710;Les Abymes
Mélissa;Noah;2099;Boulogne-Billancourt
Ambre;Lola;16771;Cholet
Evan;Juliette;14144;Tourcoing
Adam;Mélissa;5035;Dunkerque14
Emilie;Alexis;5569;Orléans
Clémence;Rayan;5142;Neuilly-sur-Seine
Mélissa;Noémie;13532;Cholet
Maxime;Maxence;8545;Saint-Denis
Lilou;Louise;15407;Clermont-Ferrand
Jules;Mathilde;11318;Colmar
Mathis;Camille;6632;Lorient
Léa;Noémie;4727;Saint-Denis
Benjamin;Julie;9552;Amiens
Jules;Evan;13864;Colmar
Adam;Mélissa;16676;Saint-Denis
Rayan;Mélissa;13739;Aix-en-Provence
Jeanne;Lilou;17904;Aix-en-Provence
Rayan;Victor;13795;Cholet
Lilou;Jade;6998;Mulhouse
Alicia;Lucie;15111;Calais
Hugo;Alicia;11116;Rouen
Zoe;Lucas;9815;Brest
Camille;Emilie;13086;La Rochelle
Juliette;Alicia;2438;Paris
Victor;Marie;3787;Toulon
Alice;Lina;15553;Nice
Elisa;Adam;15326;Villeurbanne
Hugo;Carla;19470;Béziers
Mélissa;Julie;19712;Avignon
Alexis;Océane;2117;Dijon
Jeanne;Anaïs;11063;Aix-en-Provence
Benjamin;Mathis;6803;Amiens
Paul;Romane;16346;Ajaccio
Alice;Hugo;17883;Nice
Anaïs;Pierre;12514;Versailles
Adam;Marie;5705;Villeurbanne
Lilou;Adam;12526;Versailles
Louise;Mélissa;15863;Rouen
Lena;Ines;16183;Nancy
Carla;Lilou;6509;Dunkerque14
Alexis;Anaïs;10851;Paris
Quentin;Mélissa;19164;Nancy
Rayan;Mattéo;1971;Niort
Evan;Lena;17045;Saint-Denis
Ethan;Louise;18530;Antony
Noah;Lilou;224;Boulogne-Billancourt
Evan;Carla;3539;Tourcoing
Mathis;Alicia;11001;Lorient
Julie;Adam;5535;Avignon
Clémence;Antoine;11316;Paris
Ethan;Clémence;7171;Avignon
Océane;Adam;11030;Reims
Maxime;Camille;5886;Limoges
Chloé;Ethan;16138;Perpignan
Lena;Zoe;5991;Montpellier
Rayan;Lilou;1436;Aix-en-Provence
Victor;Evan;17415;Saint-Denis
Mattéo;Lola;10783;Montauban
Adam;Adam;14321;Les Abymes
Lilou;Maxime;6090;Roubaix
Lucie;Carla;4317;Grenoble
Alicia;Lola;16924;Antony
Noémie;Kylian;6977;Lille
Evan;Louise;1942;Montreuil
Chloé;Jeanne;10622;Lyon
Alexis;Alexis;17025;Paris
Camille;Mélissa;18510;La Rochelle
Anaïs;Lena;15418;Versailles
Elisa;Victor;3139;Villeurbanne
Romane;Carla;4966;Levallois-Perret
Noémie;Lola;4444;Drancy
Victor;Carla;15954;Saint-Nazaire
Chloé;Lina;15302;Lyon
Mélissa;Mélissa;957;Cholet
Noémie;Mathilde;8068;Chambéry
Anaïs;Louise;18423;Versailles
Marie;Gabriel;8645;Villeurbanne
Lola;Ambre;12861;Niort
Zoe;Kylian;453;Le Tampon
Hugo;Benjamin;12060;Béziers
Antoine;Lucie;19700;Paris
Juliette;Louis;4961;Paris
Lilou;Ambre;13844;Versailles
Emilie;Ambre;565;Orléans
Benjamin;Mathis;14659;Lorient
Ethan;Benjamin;16750;Reims
Mathis;Mattéo;4239;Bourges
Victor;Ines;12855;Saint-Nazaire
Julie;Alexis;16952;Cayenne
Lena;Louise;19227;Champigny-sur-Marne
Adam;Alexis;8319;Caen
Justine;Mathilde;1254;Clermont-Ferrand
Carla;Maxime;11881;Dunkerque14
Juliette;Alicia;6351;Paris
Mélissa;Ambre;737;Quimper
Alexis;Jeanne;14488;Paris
Alicia;Alicia;10588;Calais
Mattéo;Carla;16269;Montauban
Evan;Lilou;267;Versailles
Lilou;Alice;17631;Versailles
Mélissa;Rayan;12820;Cholet
Julie;Chloé;11568;Cayenne
Chloé;Alicia;4055;Lyon
Ambre;Marie;9668;Niort
Alicia;Rayan;12854;Cholet
Jules;Clément;18458;Montpellier
Carla;Pierre;50;Boulogne-Billancourt
Anaïs;Ambre;19842;Versailles
Clémence;Camille;9989;Saint-Maur-des-Fossés
Ines;Lilou;4467;La Rochelle
Quentin;Lina;4483;Nancy
Louise;Evan;17485;Rouen
Ambre;Léa;5812;Saint-Denis
Lucas;Lou;4108;Lorient
Pierre;Lucas;12246;Bourges
Mathilde;Adam;11057;Brest
Alexis;Océane;16224;Aubervilliers
Mattéo;Benjamin;15826;Montauban
Antoine;Evan;19563;Dijon
Juliette;Rayan;18585;Cholet
Benjamin;Mattéo;19575;Amiens
Mathilde;Juliette;7564;Argenteuil
Noémie;Elisa;7482;Lille
Clément;Mathilde;7338;Montpellier
Lilou;Océane;4219;Clermont-Ferrand
Lilou;Mathilde;19522;Saint-Paul
Victor;Carla;8073;Boulogne-Billancourt
Lucas;Lilou;18282;Brest
Emilie;Julie;12835;Orléans
Lola;Alexis;10225;Amiens
Evan;Clémence;17756;Tourcoing
Adam;Lola;9998;Caen
Juliette;Quentin;5415;Perpignan
Marie;Victor;4814;Saint-Nazaire
Jeanne;Rayan;15995;Caen
Alexis;Juliette;17428;Aubervilliers
Mattéo;Lena;18955;Montauban
Alicia;Lilou;8771;Toulon
Antoine;Océane;12788;Dijon
Louise;Océane;4573;Rouen
Evan;Mathis;11000;Lorient
Louise;Gabriel;9736;Rouen
Mattéo;Alexis;1106;Montauban
Lilou;Adam;2494;Versailles
Alice;Jeanne;4229;Nice
Marie;Kylian;12457;Villeurbanne
Jules;Ethan;10809;Colmar
Louis;Juliette;4206;Paris
Tom;Alicia;4829;Noisy-le-Grand
Alexis;Lucas;5938;Cholet
Kylian;Ethan;11111;Metz
Rayan;Lina;1045;Brest
Rayan;Anaïs;11337;Cholet
Mathilde;Maxence;9676;Brest
